,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,sku,store_website,description,regular_price,url,image,promotion_quantity,brand,store_name,store_slug,discount,store,measurement,image_large_url,product_code,availability,promotion_price,name,img_file
299,299,299,299,SNACKS & SWEETS,7.62E+12,https://www.quartier.sg,LU GRANOLA COATED WITH MILK CHOCOLATE 200G,4.3,https://www.quartier.sg/products/lugranolachocolataulait200g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_GRANOLA_RECETTE_ORIGINALE_CHOCOLAT_AU_LAIT_200G_300x.jpg?v=1487924130,,GRANOLA,Quartier,quartier,,,200G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_GRANOLA_RECETTE_ORIGINALE_CHOCOLAT_AU_LAIT_200G.jpg?v=1487924130,8738317960,False,,LU GRANOLA CHOCOLAT AU LAIT 200G,LU_GRANOLA_RECETTE_ORIGINALE_CHOCOLAT_AU_LAIT_200G_300x.jpg
300,300,300,300,BREAKFAST,3.04E+12,https://www.quartier.sg,LU CRACOTTE CHOCOLATE FILLED CEREALS BISCUITS 200G,5.0,https://www.quartier.sg/products/lucraquinettechocolat200g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_CRACOTTE_CHOCOLAT_200G_300x.jpg?v=1487923913,,LU,Quartier,quartier,,,200G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_CRACOTTE_CHOCOLAT_200G.jpg?v=1487923913,8738305224,True,,LU CRACOTTE CHOCOLAT 200G,LU_CRACOTTE_CHOCOLAT_200G_300x.jpg
301,301,301,301,BREAKFAST,3.04E+12,https://www.quartier.sg,LU CRACOTTE RASPBERRY FILLED CEREALS BISCUITS 200G,5.0,https://www.quartier.sg/products/lucraquinetteframboise200g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_CRACOTTE_FRAMBOISE_200G_300x.jpg?v=1487924073,,LU,Quartier,quartier,,,200G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_CRACOTTE_FRAMBOISE_200G.jpg?v=1487924073,8738305672,True,,LU CRACOTTE FRAMBOISE 200G,LU_CRACOTTE_FRAMBOISE_200G_300x.jpg
302,302,302,302,BREAKFAST,3.04E+12,https://www.quartier.sg,LU CRACOTTE COMPLETE CEREAL BISCUIT 250G,6.5,https://www.quartier.sg/products/lucracottecerealecomplete250g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_CRACOTTE_CEREALE_COMPLETE_250G_300x.jpg?v=1487923697,,LU,Quartier,quartier,,,250G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_CRACOTTE_CEREALE_COMPLETE_250G.jpg?v=1487923697,8738320008,False,,LU CRACOTTE CEREALE COMPLETE 250G,LU_CRACOTTE_CEREALE_COMPLETE_250G_300x.jpg
303,303,303,303,SNACKS & SWEETS,7.62E+12,https://www.quartier.sg,LU BELVITA TARTINE CHOCOLATE WITH HAZELNUT BISCUIT 250G,6.1,https://www.quartier.sg/products/lubelvitatartinechocolatenoisette250g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_BELVITA_TARTINE_CHOCOLATE_NOISETTE_250G_300x.jpg?v=1487923513,,LU,Quartier,quartier,,,250G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_BELVITA_TARTINE_CHOCOLATE_NOISETTE_250G.jpg?v=1487923513,8738330184,True,,LU BELVITA TARTINE CHOCOLATE NOISETTE 250G,LU_BELVITA_TARTINE_CHOCOLATE_NOISETTE_250G_300x.jpg
304,304,304,304,SNACKS & SWEETS,3.02E+12,https://www.quartier.sg,LU CHAMONIX SPONGE BISCUITS FILLED WITH ORANGE 250G,4.9,https://www.quartier.sg/products/luchamonixorange250g,https://cdn.shopify.com/s/files/1/1703/4031/products/PQ_250G_CHAMONIX_ORANGE_LU_300x.jpg?v=1487923585,,LU,Quartier,quartier,,,250G,https://cdn.shopify.com/s/files/1/1703/4031/products/PQ_250G_CHAMONIX_ORANGE_LU.jpg?v=1487923585,8738318856,True,,LU CHAMONIX ORANGE 250G,PQ_250G_CHAMONIX_ORANGE_LU_300x.jpg
305,305,305,305,SNACKS & SWEETS,3.02E+12,https://www.quartier.sg,LU? BARQUETTE? CHOCOLATE BOAT SHAPED BISCUIT 120G,3.9,https://www.quartier.sg/products/lu18barquetteschocolat120g,https://cdn.shopify.com/s/files/1/1703/4031/products/120G_18_BARQUETTES_CHOCOLAT_LU_300x.jpg?v=1487923382,,LU,Quartier,quartier,,,120G,https://cdn.shopify.com/s/files/1/1703/4031/products/120G_18_BARQUETTES_CHOCOLAT_LU.jpg?v=1487923382,8738317448,True,,LU 18 BARQUETTES CHOCOLAT 120G,120G_18_BARQUETTES_CHOCOLAT_LU_300x.jpg
306,306,306,306,SNACKS & SWEETS,3.02E+12,https://www.quartier.sg,LU BARQUETTE? RASPBERRY BOAT SHAPED BISCUIT 120G,3.9,https://www.quartier.sg/products/lu18barquetteframboise120g,https://cdn.shopify.com/s/files/1/1703/4031/products/120G_18_BARQUETTE_FRAMBOISE_LU_300x.jpg?v=1487923337,,LU,Quartier,quartier,,,120G,https://cdn.shopify.com/s/files/1/1703/4031/products/120G_18_BARQUETTE_FRAMBOISE_LU.jpg?v=1487923337,8738317832,False,,LU 18 BARQUETTE FRAMBOISE 120G,120G_18_BARQUETTE_FRAMBOISE_LU_300x.jpg
307,307,307,307,SNACKS & SWEETS,3.02E+12,https://www.quartier.sg,,4.9,https://www.quartier.sg/products/lupepitominirouleschoc150g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PEPITO_MINI_ROULES_CHOC_150G_300x.jpg?v=1487925190,,LU,Quartier,quartier,4.9,,150G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PEPITO_MINI_ROULES_CHOC_150G.jpg?v=1487925190,8738320328,True,,LU PEPITO MINI ROULES CHOC 150G,LU_PEPITO_MINI_ROULES_CHOC_150G_300x.jpg
308,308,308,308,SNACKS & SWEETS,3.02E+12,https://www.quartier.sg,LU? BARQUETTE? STRAWBERRY BOAT SHAPED BISCUIT 120G,3.9,https://www.quartier.sg/products/lu18barquettefraise120g,https://cdn.shopify.com/s/files/1/1703/4031/products/PQ_120G_18_BARQUETTE_FRAISE_LU_300x.jpg?v=1487923293,,LU,Quartier,quartier,,,120G,https://cdn.shopify.com/s/files/1/1703/4031/products/PQ_120G_18_BARQUETTE_FRAISE_LU.jpg?v=1487923293,8738317768,True,,LU 18 BARQUETTE FRAISE 120G,PQ_120G_18_BARQUETTE_FRAISE_LU_300x.jpg
309,309,309,309,KITCHEN CUPBOARD,8.71E+12,https://www.quartier.sg,MAILLE FINE MAYONAISE 150G,5.1,https://www.quartier.sg/products/mailleverremayonnaisefine150g,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_VERRE_MAYONNAISE_FINE_150G_300x.jpg?v=1488074227,,MAILLE,Quartier,quartier,,,150G,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_VERRE_MAYONNAISE_FINE_150G.jpg?v=1488074227,8738359048,True,,MAILLE VERRE MAYONNAISE FINE 150G,MAILLE_VERRE_MAYONNAISE_FINE_150G_300x.jpg
310,310,310,310,KITCHEN CUPBOARD,8.71E+12,https://www.quartier.sg,MAILLE OLD STYLE MUSTARD 160G,5.5,https://www.quartier.sg/products/maillemoutardeancienne160g,https://cdn.shopify.com/s/files/1/1703/4031/products/160G_MOUTARDE_ANCIENNE_MAILLE_300x.jpg?v=1487927409,,MAILLE,Quartier,quartier,,,160G,https://cdn.shopify.com/s/files/1/1703/4031/products/160G_MOUTARDE_ANCIENNE_MAILLE.jpg?v=1487927409,8738354632,False,,MAILLE MOUTARDE ANCIENNE 160G,160G_MOUTARDE_ANCIENNE_MAILLE_300x.jpg
311,311,311,311,KITCHEN CUPBOARD,3.04E+12,https://www.quartier.sg,MAILLE GOURMET MUSTARD? 340G,6.7,https://www.quartier.sg/products/maillemoutardefingourmet340g,https://cdn.shopify.com/s/files/1/1703/4031/products/340G_MOUTARDE_FIN_GOURMET_MAILLE_300x.jpg?v=1487927490,,MAILLE,Quartier,quartier,,,340G,https://cdn.shopify.com/s/files/1/1703/4031/products/340G_MOUTARDE_FIN_GOURMET_MAILLE.jpg?v=1487927490,8738355080,True,,MAILLE MOUTARDE FIN GOURMET 340G,340G_MOUTARDE_FIN_GOURMET_MAILLE_300x.jpg
312,312,312,312,KITCHEN CUPBOARD,3.04E+12,https://www.quartier.sg,MAILLE ESTRAGON MUSTARD 215G,4.9,https://www.quartier.sg/products/maillemoutardestragon215g,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_MOUTARD_ESTRAGON_215G_300x.jpg?v=1487927360,,MAILLE,Quartier,quartier,,,215G,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_MOUTARD_ESTRAGON_215G.jpg?v=1487927360,8738358728,True,,MAILLE MOUTARD ESTRAGON 215G,MAILLE_MOUTARD_ESTRAGON_215G_300x.jpg
313,313,313,313,KITCHEN CUPBOARD,8.71E+12,https://www.quartier.sg,MAILLE EXTRA FINE PICKLED CUCUMBER 380G,9.9,https://www.quartier.sg/products/maillecornichonxfin380g,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_CORNICHON_X-FIN_380G_300x.jpg?v=1487927118,,MAILLE,Quartier,quartier,,,380G,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_CORNICHON_X-FIN_380G.jpg?v=1487927118,8738358856,False,,MAILLE CORNICHON EXTRA FIN 380G,MAILLE_CORNICHON_X-FIN_380G_300x.jpg
314,314,314,314,KITCHEN CUPBOARD,7.61E+12,https://www.quartier.sg,MAGGI MOUSLINE MASHED POTATOES WITH THE TENDERNESS OF MILK (3 SACHETS) 375G,7.9,https://www.quartier.sg/products/mouslineaulait375g,https://cdn.shopify.com/s/files/1/1703/4031/products/MOUSLINE_AU_LAIT_375G_300x.jpg?v=1488078904,,MOUSLINE,Quartier,quartier,,,375G,https://cdn.shopify.com/s/files/1/1703/4031/products/MOUSLINE_AU_LAIT_375G.jpg?v=1488078904,8738361224,True,,MAGGI MOUSLINE TENDRESSE DE LAIT 375G,MOUSLINE_AU_LAIT_375G_300x.jpg
315,315,315,315,KITCHEN CUPBOARD,8.72E+12,https://www.quartier.sg,MAILLE MINI PICKLED CUCUMBER 210G,7.5,https://www.quartier.sg/products/mailleminicornichon210g,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_MINI_CORNICHON_210G_300x.jpg?v=1487927319,,MAILLE,Quartier,quartier,,,210G,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_MINI_CORNICHON_210G.jpg?v=1487927319,8738359176,True,,MAILLE MINI CORNICHON 210G,MAILLE_MINI_CORNICHON_210G_300x.jpg
316,316,316,316,CHILLED,3.06E+12,https://www.quartier.sg,MACHE SALAD 150G,3.5,https://www.quartier.sg/products/machebarquette150g,https://cdn.shopify.com/s/files/1/1703/4031/products/JEUNES_POUSSES_MACHE_BARQ_125G_300x.jpg?v=1492075775,,FRESH VEGETABLES,Quartier,quartier,,,150G,https://cdn.shopify.com/s/files/1/1703/4031/products/JEUNES_POUSSES_MACHE_BARQ_125G.jpg?v=1492075775,9268372040,False,,MACHE BARQUETTE 150G,JEUNES_POUSSES_MACHE_BARQ_125G_300x.jpg
317,317,317,317,KITCHEN CUPBOARD,3.07E+12,https://www.quartier.sg,LUSTUCRU? VERMICELLI 250G,3.4,https://www.quartier.sg/products/lustucruvermicelle250g,https://cdn.shopify.com/s/files/1/1703/4031/products/LUSTUCRU_VERMICELLE_250G_300x.jpg?v=1487926887,,LUSTUCRU,Quartier,quartier,,,250G,https://cdn.shopify.com/s/files/1/1703/4031/products/LUSTUCRU_VERMICELLE_250G.jpg?v=1487926887,8738365832,True,,LUSTUCRU VERMICELLE 250G,LUSTUCRU_VERMICELLE_250G_300x.jpg
318,318,318,318,SNACKS & SWEETS,3.12E+12,https://www.quartier.sg,,3.5,https://www.quartier.sg/products/luttilapincretinoups200g,https://cdn.shopify.com/s/files/1/1703/4031/products/LUTTI_S.LAPIN_CRETIN_OUPS_300x.jpg?v=1487927016,,LUTTI,Quartier,quartier,,,200G,https://cdn.shopify.com/s/files/1/1703/4031/products/LUTTI_S.LAPIN_CRETIN_OUPS.jpg?v=1487927016,8738372552,True,,LUTTI LAPIN CRETIN OUPS 200G,LUTTI_S.LAPIN_CRETIN_OUPS_300x.jpg
319,319,319,319,KITCHEN CUPBOARD,3.07E+12,https://www.quartier.sg,LUSTUCRU COQUILLETE PASTA 500G,4.9,https://www.quartier.sg/products/lustucrucoquillete500g,https://cdn.shopify.com/s/files/1/1703/4031/products/LUSTUCRU_COQUILLETE_500G_300x.jpg?v=1488767618,,LUSTUCRU,Quartier,quartier,,,500G,https://cdn.shopify.com/s/files/1/1703/4031/products/LUSTUCRU_COQUILLETE_500G.jpg?v=1488767618,8851901896,False,,LUSTUCRU COQUILLETE 500G,LUSTUCRU_COQUILLETE_500G_300x.jpg
320,320,320,320,SNACKS & SWEETS,7.62E+12,https://www.quartier.sg,,4.1,https://www.quartier.sg/products/luprincemaxigourmandchocolat250g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_MAXI_GOURMAND_CHOCOLAT_250G_300x.jpg?v=1487926237,,LU,Quartier,quartier,,,250G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_MAXI_GOURMAND_CHOCOLAT_250G.jpg?v=1487926237,8738325896,True,,LU PRINCE MAXI GOURMAND CHOCOLAT 250G,LU_PRINCE_MAXI_GOURMAND_CHOCOLAT_250G_300x.jpg
321,321,321,321,ALCOHOL,3.26E+12,https://www.quartier.sg,,34.5,https://www.quartier.sg/products/lussacsaintemilionaoc2012,https://cdn.shopify.com/s/files/1/1703/4031/products/LUSSAC_ST_EMILION_AOC_300x.jpg?v=1487926522,,LUSSAC ST EMILION,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/LUSSAC_ST_EMILION_AOC.jpg?v=1487926522,8738378696,False,,LUSSAC SAINT EMILION AOC 2012,LUSSAC_ST_EMILION_AOC_300x.jpg
322,322,322,322,SNACKS & SWEETS,7.62E+12,https://www.quartier.sg,,4.2,https://www.quartier.sg/products/luprincegouttoutchocolate300g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_GOUT_TOUT_CHOCOLATE_300G_300x.jpg?v=1487926128,,LU,Quartier,quartier,,,300G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_GOUT_TOUT_CHOCOLATE_300G.jpg?v=1487926128,8738330824,False,,LU PRINCE GOUT TOUT CHOCOLATE 300G,LU_PRINCE_GOUT_TOUT_CHOCOLATE_300G_300x.jpg
323,323,323,323,SNACKS & SWEETS,7.62E+12,https://www.quartier.sg,,4.2,https://www.quartier.sg/products/luprincegoutchocolat300g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_GOUT_CHOCOLAT_300G_300x.jpg?v=1487926034,,LU,Quartier,quartier,,,300G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_GOUT_CHOCOLAT_300G.jpg?v=1487926034,8738330760,False,,LU PRINCE GOUT CHOCOLAT 300G,LU_PRINCE_GOUT_CHOCOLAT_300G_300x.jpg
324,324,324,324,KITCHEN CUPBOARD,3.25E+12,https://www.quartier.sg,,8.9,https://www.quartier.sg/products/maillevinaigrevinrougecuvee50cl,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_VINAIGRE_VIN_ROUGE_CUVEE_50CL_300x.jpg?v=1488074988,,MAILLE,Quartier,quartier,,,50CL,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_VINAIGRE_VIN_ROUGE_CUVEE_50CL.jpg?v=1488074988,8738363400,True,,MAILLE VINAIGRE VIN ROUGE CUVEE 50CL,MAILLE_VINAIGRE_VIN_ROUGE_CUVEE_50CL_300x.jpg
325,325,325,325,SNACKS & SWEETS,7.62E+12,https://www.quartier.sg,,4.2,https://www.quartier.sg/products/luprincevanilla300g,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_VANILLA_300G_300x.jpg?v=1487926445,,LU,Quartier,quartier,,,300G,https://cdn.shopify.com/s/files/1/1703/4031/products/LU_PRINCE_VANILLA_300G.jpg?v=1487926445,8738329992,True,,LU PRINCE VANILLA 300G,LU_PRINCE_VANILLA_300G_300x.jpg
326,326,326,326,KITCHEN CUPBOARD,3.04E+12,https://www.quartier.sg,MAILLE CIDER VINEGAR 50CL,8.5,https://www.quartier.sg/products/maillevinaigrecidergrandecuvee50cl,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_VINAIGRE_CIDER_GRANDE_CUVEE_50CL_300x.jpg?v=1488074541,,MAILLE,Quartier,quartier,,,50CL,https://cdn.shopify.com/s/files/1/1703/4031/products/MAILLE_VINAIGRE_CIDER_GRANDE_CUVEE_50CL.jpg?v=1488074541,8738363208,True,,MAILLE VINAIGRE CIDER GRANDE CUVEE 50CL,MAILLE_VINAIGRE_CIDER_GRANDE_CUVEE_50CL_300x.jpg
327,327,327,327,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,2.9,https://www.quartier.sg/products/michelaugustindarkchocolatebuttercookies,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_DARK_CHOCOLATE_BUTTER_COOKIES_300x.jpg?v=1488077909,,MICHEL AND AUGUSTIN,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_DARK_CHOCOLATE_BUTTER_COOKIES.jpg?v=1488077909,8738328072,False,,MICHEL AUGUSTIN DARK CHOCOLATE BUTTER COOKIES,MICHEL_AUGUSTIN_DARK_CHOCOLATE_BUTTER_COOKIES_300x.jpg
328,328,328,328,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,1.9,https://www.quartier.sg/products/michelaugustindarkchocolate4squaredcookies305g,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_DARK_CHOCOLATE_4_SQUARED_COOKIES_300x.jpg?v=1488077841,,MICHEL AND AUGUSTIN,Quartier,quartier,,,30.5G,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_DARK_CHOCOLATE_4_SQUARED_COOKIES.jpg?v=1488077841,8738326024,True,,MICHEL AUGUSTIN DARK CHOCOLATE 4 SQUARED COOKIES 30.5G,MICHEL_AUGUSTIN_DARK_CHOCOLATE_4_SQUARED_COOKIES_300x.jpg
329,329,329,329,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,7.8,https://www.quartier.sg/products/michelaugustinchocolatemilkandhazelnutssupercookies172g,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_HAZELNUTS_SUPER_COOKIES_300x.jpg?v=1488077642,,MICHEL AND AUGUSTIN,Quartier,quartier,,,172G,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_HAZELNUTS_SUPER_COOKIES.jpg?v=1488077642,8738327176,True,,MICHEL AUGUSTIN CHOCOLATE MILK AND HAZELNUTS SUPER COOKIES 172G,MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_HAZELNUTS_SUPER_COOKIES_300x.jpg
330,330,330,330,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,6.9,https://www.quartier.sg/products/michelaugustinchocolatemilkandcaramelminicookies143g,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_MINI_COOKIES_300x.jpg?v=1488077592,,MICHEL AND AUGUSTIN,Quartier,quartier,,,143G,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_MINI_COOKIES.jpg?v=1488077592,8738328648,False,,MICHEL AUGUSTIN CHOCOLATE MILK AND HAZELNUT MINI COOKIES 143G,MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_MINI_COOKIES_300x.jpg
331,331,331,331,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,2.2,https://www.quartier.sg/products/michelaugustinchocolatemilkandcaramel3quadrupletcookies342g,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_3_QUADRUPLET_COOKIES_300x.jpg?v=1488077471,,MICHEL AND AUGUSTIN,Quartier,quartier,,,34.2G,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_3_QUADRUPLET_COOKIES.jpg?v=1488077471,8738326216,True,,MICHEL AUGUSTIN CHOCOLATE MILK AND CARAMEL 3 QUADRUPLET COOKIES 34.2G,MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_3_QUADRUPLET_COOKIES_300x.jpg
332,332,332,332,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,3.5,https://www.quartier.sg/products/michelaugustinchocolatemilkandcaramelrectangledcookies,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_RECTANGLED_COOKIES_300x.jpg?v=1488077515,,MICHEL AND AUGUSTIN,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_RECTANGLED_COOKIES.jpg?v=1488077515,8738328008,False,,MICHEL AUGUSTIN CHOCOLATE MILK AND CARAMEL RECTANGLED COOKIES,MICHEL_AUGUSTIN_CHOCOLATE_MILK_AND_CARAMEL_RECTANGLED_COOKIES_300x.jpg
333,333,333,333,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,5.9,https://www.quartier.sg/products/michelaugustinbutterwithchocolatebitspalmier,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_BUTTER_WITH_CHOCOLATE_BITS_PALMIER_300x.jpg?v=1488077410,,MICHEL AND AUGUSTIN,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_BUTTER_WITH_CHOCOLATE_BITS_PALMIER.jpg?v=1488077410,8738328904,True,,MICHEL AUGUSTIN BUTTER WITH CHOCOLATE BITS PALMIER,MICHEL_AUGUSTIN_BUTTER_WITH_CHOCOLATE_BITS_PALMIER_300x.jpg
334,334,334,334,SNACKS & SWEETS,8.13E+11,https://www.quartier.sg,,5.9,https://www.quartier.sg/products/michelaugustinbutterwithcaramelizedsugarpalmiers,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_BUTTER_WITH_CARAMELIZED_SUGAR_PALMIERS_300x.jpg?v=1488077355,,MICHEL AND AUGUSTIN,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MICHEL_AUGUSTIN_BUTTER_WITH_CARAMELIZED_SUGAR_PALMIERS.jpg?v=1488077355,8738328712,True,,MICHEL AUGUSTIN BUTTER WITH CARAMELIZED SUGAR PALMIERS,MICHEL_AUGUSTIN_BUTTER_WITH_CARAMELIZED_SUGAR_PALMIERS_300x.jpg
335,335,335,335,ALCOHOL,3.26E+12,https://www.quartier.sg,,33.9,https://www.quartier.sg/products/medocaoc2014,https://cdn.shopify.com/s/files/1/1703/4031/products/MEDOC_AOC_14_75CL_2014_300x.jpg?v=1488077002,,MEDOC,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MEDOC_AOC_14_75CL_2014.jpg?v=1488077002,8738379976,True,,MEDOC AOC 2014,MEDOC_AOC_14_75CL_2014_300x.jpg
336,336,336,336,KITCHEN CUPBOARD,5.00E+12,https://www.quartier.sg,,2.7,https://www.quartier.sg/products/mailletabascosauce57ml,https://cdn.shopify.com/s/files/1/1703/4031/products/FLACON_57ML_SAUCE_TABASCO_MAILLE_300x.jpg?v=1488073934,,MAILLE,Quartier,quartier,,,57ML,https://cdn.shopify.com/s/files/1/1703/4031/products/FLACON_57ML_SAUCE_TABASCO_MAILLE.jpg?v=1488073934,8738427272,True,,MCILHENNY TABASCO SAUCE 57ML,FLACON_57ML_SAUCE_TABASCO_MAILLE_300x.jpg
337,337,337,337,CHILLED,3.06E+12,https://www.quartier.sg,MESCLUN SALAD 125G,3.5,https://www.quartier.sg/products/mesclunbarquette125g,https://cdn.shopify.com/s/files/1/1703/4031/products/JEUNES_POUSSES_MESCLUN_BARQ_125G_300x.jpg?v=1492075813,,FRESH VEGETABLES,Quartier,quartier,,,125G,https://cdn.shopify.com/s/files/1/1703/4031/products/JEUNES_POUSSES_MESCLUN_BARQ_125G.jpg?v=1492075813,9268304136,False,,MESCLUN BARQUETTE 125G,JEUNES_POUSSES_MESCLUN_BARQ_125G_300x.jpg
338,338,338,338,ALCOHOL,3.18E+12,https://www.quartier.sg,,25.9,https://www.quartier.sg/products/mazetmerlotroche2015,https://cdn.shopify.com/s/files/1/1703/4031/products/MAZET_V.P.MERLOT_ROCHE_MAZET_15_75CL_2015_300x.jpg?v=1488076814,,MAZET,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MAZET_V.P.MERLOT_ROCHE_MAZET_15_75CL_2015.jpg?v=1488076814,8738379464,True,,MAZET MERLOT ROCHE 2015,MAZET_V.P.MERLOT_ROCHE_MAZET_15_75CL_2015_300x.jpg
339,339,339,339,ALCOHOL,3.18E+12,https://www.quartier.sg,,26.9,https://www.quartier.sg/products/mazetcabernetsauvignonrouge2015,https://cdn.shopify.com/s/files/1/1703/4031/products/MAZET_CABERNET_SAUVIGNON_ROUGE_300x.jpg?v=1488076738,,MAZET,Quartier,quartier,,,,https://cdn.shopify.com/s/files/1/1703/4031/products/MAZET_CABERNET_SAUVIGNON_ROUGE.jpg?v=1488076738,8738379400,True,,MAZET CABERNET SAUVIGNON ROUGE 2015,MAZET_CABERNET_SAUVIGNON_ROUGE_300x.jpg
340,340,340,340,BREAKFAST,3.02E+12,https://www.quartier.sg,MATERNE POMPOTES? STRAWBERRY BANANA CHERRY AND NATURAL FRUITS PUREE 12X90G,14.9,https://www.quartier.sg/products/maternepompotessansframboiserouge12x90g,https://cdn.shopify.com/s/files/1/1703/4031/products/MATERNE_POMPOTES_SANS_FRAMBOISE_ROUGE_12X90G_300x.jpg?v=1489732082,,MATERNE,Quartier,quartier,,,12X90G,https://cdn.shopify.com/s/files/1/1703/4031/products/MATERNE_POMPOTES_SANS_FRAMBOISE_ROUGE_12X90G.jpg?v=1489732082,8929100360,True,,MATERNE POMPOTES POMME FRAISE BANANE CERISE NATURE 12X90G,MATERNE_POMPOTES_SANS_FRAMBOISE_ROUGE_12X90G_300x.jpg
341,341,341,341,BREAKFAST,3.02E+12,https://www.quartier.sg,MATERNE POMPOTES 5 YELLOW MIXED FRUITS PUREE 4X90G,5.9,https://www.quartier.sg/products/maternepompotessanssucreajoute5fruitsjaunes4x90g,https://cdn.shopify.com/s/files/1/1703/4031/products/PACK_4X90G_POM_POTES_SANS_SUCRE_AJOUTE_5_FRUITS_JAUNES_MATERNE_300x.jpg?v=1488076621,,MATERNE,Quartier,quartier,,,4X90G,https://cdn.shopify.com/s/files/1/1703/4031/products/PACK_4X90G_POM_POTES_SANS_SUCRE_AJOUTE_5_FRUITS_JAUNES_MATERNE.jpg?v=1488076621,8738350536,True,,MATERNE POM'POTES SANS SUCRE AJOUTE 5 FRUITS JAUNES 4X90G,PACK_4X90G_POM_POTES_SANS_SUCRE_AJOUTE_5_FRUITS_JAUNES_MATERNE_300x.jpg
